r,l,log10(n_eN_A),m,nu B8,nu Be7,nu F17,nu hep,nu N13,nu O15,nu pep,nu pp,P,rho,T,X_7Be,X_C12,X_H,X_He3,X_He4,X_N14,X_N16
0.539993944,0.999095784,5.14E-06,0.919640563,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.91E-15,2.67E-21,2.01E-09,6.66E-08,4.22686E+14,0.881879065,3521664.203,1.07E-23,0.002384004,0.734031775,0.000113459,0.251972316,0.000690961,0.006002984
0.540976396,0.999099195,5.38E-06,0.92014696,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,4.17535E+14,0.873302639,3513116.636,1.07E-23,0.002383809,0.73405709,0.000113353,0.25195167,0.000690915,0.006002595
0.541958849,0.999102498,5.60E-06,0.920650274,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,4.12451E+14,0.864817768,3504588.638,1.07E-23,0.002383621,0.734082487,0.00011325,0.251931165,0.000690868,0.006002206
0.542941301,0.999105694,5.79E-06,0.921150536,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,4.07432E+14,0.856423349,3496080.1,1.07E-23,0.002383439,0.73410796,0.000113148,0.251910803,0.000690821,0.006001816
0.543923754,0.99910878,5.97E-06,0.921647776,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,4.02478E+14,0.848118293,3487590.915,1.07E-23,0.002383265,0.734133506,0.000113049,0.251890585,0.000690774,0.006001425
0.544906206,0.999111755,6.13E-06,0.922142024,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.97589E+14,0.839901524,3479120.977,1.07E-23,0.002383097,0.734159119,0.000112951,0.251870511,0.000690727,0.006001033
0.545888659,0.999114618,6.27E-06,0.922633309,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.92762E+14,0.831771979,3470670.18,1.07E-23,0.002382937,0.734184794,0.000112855,0.251850581,0.000690679,0.006000642
0.546871111,0.999117368,6.39E-06,0.923121659,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.87998E+14,0.823728609,3462238.419,1.07E-23,0.002382784,0.734210526,0.000112761,0.251830797,0.000690631,0.00600025
0.547853564,0.999120004,6.49E-06,0.923607103,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.83295E+14,0.815770376,3453825.59,1.07E-23,0.002382639,0.734236311,0.000112669,0.251811158,0.000690583,0.005999858
0.548836016,0.999122526,6.58E-06,0.924089669,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.78653E+14,0.807896259,3445431.587,1.07E-23,0.002382501,0.734262143,0.000112578,0.251791664,0.000690535,0.005999467
0.549818468,0.999124933,6.65E-06,0.924569385,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.7407E+14,0.800105247,3437056.307,1.07E-23,0.002382371,0.734288017,0.000112489,0.251772316,0.000690487,0.005999076
0.550800921,0.999127223,6.70E-06,0.925046278,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.69546E+14,0.792396341,3428699.645,1.07E-23,0.002382248,0.734313929,0.000112401,0.251753111,0.000690438,0.005998686
0.551783373,0.999129397,6.74E-06,0.925520376,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.65081E+14,0.784768557,3420361.498,1.07E-23,0.002382134,0.734339873,0.000112314,0.251734051,0.000690389,0.005998297
0.552765826,0.999131454,6.77E-06,0.925991705,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.60672E+14,0.777220923,3412041.761,1.07E-23,0.002382027,0.734365844,0.000112229,0.251715134,0.00069034,0.005997909
0.553748278,0.999133393,6.78E-06,0.926460292,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.5632E+14,0.769752478,3403740.33,1.07E-23,0.002381929,0.734391838,0.000112146,0.25169636,0.000690291,0.005997522
0.554730731,0.999135215,6.78E-06,0.926926162,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.52024E+14,0.762362275,3395457.099,1.07E-23,0.002381838,0.73441785,0.000112063,0.251677726,0.000690242,0.005997137
0.555713183,0.999136919,6.76E-06,0.927389341,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.47783E+14,0.755049379,3387191.964,1.07E-23,0.002381756,0.734443874,0.000111982,0.251659232,0.000690193,0.005996754
0.556695636,0.999138505,6.74E-06,0.927849855,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.43596E+14,0.747812866,3378944.817,1.07E-23,0.002381682,0.734469906,0.000111902,0.251640875,0.000690144,0.005996373
0.557678088,0.999139972,6.70E-06,0.92830773,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.39462E+14,0.740651824,3370715.553,1.07E-23,0.002381617,0.734495941,0.000111823,0.251622655,0.000690094,0.005995994
0.558660541,0.999141321,6.66E-06,0.928762988,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.65E-08,3.35381E+14,0.733565355,3362504.063,1.07E-23,0.00238156,0.734521974,0.000111745,0.251604569,0.000690045,0.005995618
0.559642993,0.999142553,6.60E-06,0.929215656,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.31352E+14,0.72655257,3354310.239,1.07E-23,0.002381512,0.734547999,0.000111669,0.251586615,0.000689996,0.005995244
0.560625445,0.999143666,6.53E-06,0.929665757,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.27374E+14,0.719612593,3346133.971,1.07E-23,0.002381473,0.734574012,0.000111593,0.251568791,0.000689946,0.005994873
0.561607898,0.999144662,6.46E-06,0.930113316,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.23447E+14,0.712744559,3337975.148,1.07E-23,0.002381442,0.734600009,0.000111518,0.251551093,0.000689897,0.005994505
0.56259035,0.99914554,6.37E-06,0.930558354,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.1957E+14,0.705947616,3329833.659,1.07E-23,0.00238142,0.734625983,0.000111444,0.25153352,0.000689847,0.00599414
0.563572803,0.999146301,6.28E-06,0.931000896,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.15742E+14,0.699220921,3321709.39,1.07E-23,0.002381407,0.73465193,0.000111372,0.251516068,0.000689798,0.005993779
0.564555255,0.999146946,6.18E-06,0.931440965,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.11962E+14,0.692563644,3313602.226,1.07E-23,0.002381403,0.734677846,0.0001113,0.251498735,0.000689749,0.005993421
0.565537708,0.999147475,6.07E-06,0.931878583,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.0823E+14,0.685974964,3305512.05,1.07E-23,0.002381408,0.734703724,0.000111228,0.251481516,0.0006897,0.005993068
0.56652016,0.999147889,5.96E-06,0.932313772,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.04546E+14,0.679454072,3297438.746,1.07E-23,0.002381422,0.734729561,0.000111158,0.251464408,0.000689651,0.005992718
0.567502613,0.999148188,5.84E-06,0.932746554,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,3.00908E+14,0.67300017,3289382.192,1.07E-23,0.002381445,0.734755351,0.000111089,0.251447408,0.000689602,0.005992373
0.568485065,0.999148373,5.71E-06,0.933176951,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.97316E+14,0.666612472,3281342.267,1.07E-23,0.002381477,0.734781089,0.00011102,0.251430511,0.000689553,0.005992033
0.569467518,0.999148444,5.58E-06,0.933604985,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.93769E+14,0.660290199,3273318.848,1.07E-23,0.002381519,0.734806771,0.000110952,0.251413714,0.000689504,0.005991697
0.57044997,0.999148404,5.45E-06,0.934030675,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.90267E+14,0.654032586,3265311.81,1.07E-23,0.002381569,0.734832391,0.000110885,0.251397012,0.000689456,0.005991366
0.571432422,0.999148252,5.31E-06,0.934454044,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.86809E+14,0.647838876,3257321.024,1.07E-23,0.002381629,0.734857944,0.000110819,0.2513804,0.000689408,0.00599104
0.572414875,0.999147989,5.16E-06,0.934875111,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.83394E+14,0.641708323,3249346.362,1.07E-23,0.002381698,0.734883426,0.000110753,0.251363874,0.00068936,0.005990719
0.573397327,0.999147617,5.01E-06,0.935293896,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.80022E+14,0.635640192,3241387.69,1.07E-23,0.002381776,0.734908831,0.000110688,0.251347429,0.000689313,0.005990405
0.57437978,0.999147137,4.86E-06,0.935710421,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.76693E+14,0.629633756,3233444.876,1.07E-23,0.002381863,0.734934155,0.000110624,0.251331059,0.000689266,0.005990096
0.575362232,0.99914655,4.71E-06,0.936124703,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.73405E+14,0.623688299,3225517.781,1.07E-23,0.00238196,0.734959393,0.00011056,0.251314761,0.000689219,0.005989792
0.576344685,0.999145856,4.55E-06,0.936536762,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.70159E+14,0.617803115,3217606.267,1.07E-23,0.002382066,0.734984539,0.000110497,0.251298527,0.000689173,0.005989496
0.577327137,0.999145058,4.39E-06,0.936946618,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.66E-08,2.66953E+14,0.611977508,3209710.192,1.07E-23,0.002382181,0.735009589,0.000110435,0.251282352,0.000689127,0.005989205
0.57830959,0.999144157,4.23E-06,0.937354289,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.63787E+14,0.60621079,3201829.412,1.07E-23,0.002382305,0.735034538,0.000110374,0.25126623,0.000689082,0.005988921
0.579292042,0.999143154,4.06E-06,0.937759793,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.6066E+14,0.600502283,3193963.78,1.07E-23,0.002382438,0.735059381,0.000110313,0.251250156,0.000689037,0.005988644
0.580274494,0.99914205,3.90E-06,0.93816315,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.57573E+14,0.594851319,3186113.144,1.07E-23,0.002382581,0.735084112,0.000110253,0.251234123,0.000688992,0.005988374
0.581256947,0.999140847,3.73E-06,0.938564376,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.54524E+14,0.589257239,3178277.354,1.07E-23,0.002382732,0.735108728,0.000110194,0.251218124,0.000688949,0.005988111
0.582239399,0.999139546,3.57E-06,0.938963489,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.51513E+14,0.583719392,3170456.253,1.07E-23,0.002382892,0.735133222,0.000110135,0.251202153,0.000688905,0.005987856
0.583221852,0.999138149,3.40E-06,0.939360507,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.48539E+14,0.578237137,3162649.681,1.07E-23,0.002383062,0.735157591,0.000110077,0.251186203,0.000688863,0.005987608
0.584204304,0.999136658,3.23E-06,0.939755447,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.45603E+14,0.572809841,3154857.479,1.07E-23,0.00238324,0.735181828,0.00011002,0.251170266,0.000688821,0.005987369
0.585186757,0.999135075,3.06E-06,0.940148326,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.42702E+14,0.567436881,3147079.479,1.07E-23,0.002383426,0.73520593,0.000109963,0.251154337,0.00068878,0.005987137
0.586169209,0.9991334,2.90E-06,0.94053916,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.39838E+14,0.562117642,3139315.515,1.07E-23,0.002383622,0.73522989,0.000109907,0.251138406,0.00068874,0.005986914
0.587151662,0.999131635,2.73E-06,0.940927965,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.37009E+14,0.556851517,3131565.415,1.07E-23,0.002383826,0.735253706,0.000109852,0.251122467,0.000688701,0.005986699
0.588134114,0.999129784,2.56E-06,0.941314759,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.34215E+14,0.551637907,3123829.005,1.07E-23,0.002384038,0.73527737,0.000109797,0.251106511,0.000688662,0.005986492
0.589116567,0.999127846,2.40E-06,0.941699555,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.31455E+14,0.546476223,3116106.105,1.07E-23,0.002384259,0.735300878,0.000109743,0.251090531,0.000688625,0.005986295
0.590099019,0.999125825,2.23E-06,0.942082371,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.2873E+14,0.541365883,3108396.536,1.07E-23,0.002384488,0.735324226,0.00010969,0.251074518,0.000688588,0.005986107
0.591081471,0.999123722,2.07E-06,0.942463222,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.26038E+14,0.536306314,3100700.111,1.07E-23,0.002384725,0.735347409,0.000109637,0.251058464,0.000688553,0.005985928
0.592063924,0.999121538,1.91E-06,0.942842122,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.23379E+14,0.53129695,3093016.641,1.07E-23,0.00238497,0.735370421,0.000109586,0.25104236,0.000688518,0.005985759
0.593046376,0.999119277,1.75E-06,0.943219087,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.20753E+14,0.526337232,3085345.936,1.07E-23,0.002385223,0.735393257,0.000109535,0.251026197,0.000688485,0.005985599
0.594028829,0.999116939,1.59E-06,0.94359413,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.18159E+14,0.521426612,3077687.799,1.07E-23,0.002385483,0.735415913,0.000109484,0.251009967,0.000688453,0.00598545
0.595011281,0.999114528,1.43E-06,0.943967267,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.15597E+14,0.516564546,3070042.031,1.07E-23,0.002385751,0.735438384,0.000109435,0.25099366,0.000688422,0.00598531
0.595993734,0.999112044,1.28E-06,0.944338512,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.13066E+14,0.5117505,3062408.428,1.07E-23,0.002386026,0.735460664,0.000109386,0.250977266,0.000688392,0.005985181
0.596976186,0.999109491,1.13E-06,0.944707878,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,2.10566E+14,0.506983946,3054786.783,1.07E-23,0.002386308,0.735482749,0.000109338,0.250960777,0.000688364,0.005985063
0.597958639,0.999106869,9.81E-07,0.945075379,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,2.08097E+14,0.502264365,3047176.885,1.07E-23,0.002386597,0.735504633,0.00010929,0.250944182,0.000688337,0.005984955
0.598941091,0.999104182,8.34E-07,0.945441028,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,2.05658E+14,0.497591245,3039578.52,1.07E-23,0.002386892,0.735526313,0.000109244,0.250927471,0.000688311,0.005984858
0.599923544,0.999101432,6.91E-07,0.945804839,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,2.03248E+14,0.492964078,3031991.468,1.07E-23,0.002387194,0.735547782,0.000109198,0.250910634,0.000688287,0.005984773
0.600905996,0.99909862,5.51E-07,0.946166825,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,2.00868E+14,0.488382368,3024415.508,1.07E-23,0.002387502,0.735569037,0.000109153,0.250893661,0.000688265,0.005984699
0.601888448,0.99909575,4.13E-07,0.946526998,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.98517E+14,0.483845622,3016850.412,1.07E-23,0.002387815,0.735590071,0.000109109,0.25087654,0.000688244,0.005984637
0.602870901,0.999092822,2.79E-07,0.946885372,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.96195E+14,0.479353356,3009295.949,1.07E-23,0.002388135,0.73561088,0.000109065,0.250859263,0.000688225,0.005984586
0.603853353,0.99908984,1.48E-07,0.947241957,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.939E+14,0.474905093,3001751.884,1.07E-23,0.002388459,0.735631459,0.000109023,0.250841816,0.000688208,0.005984547
0.604835806,0.999086806,1.98E-08,0.947596767,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.91634E+14,0.47050036,2994217.979,1.07E-23,0.002388789,0.735651804,0.000108981,0.250824189,0.000688193,0.005984521
0.605818258,0.999083721,-1.05E-07,0.947949814,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.89395E+14,0.466138695,2986693.99,1.07E-23,0.002389123,0.735671908,0.00010894,0.250806372,0.000688179,0.005984507
0.606800711,0.999080589,-2.26E-07,0.948301108,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.87183E+14,0.461819638,2979179.67,1.07E-23,0.002389462,0.735691768,0.0001089,0.250788351,0.000688168,0.005984506
0.607783163,0.999077412,-3.43E-07,0.948650662,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.84997E+14,0.457542738,2971674.767,1.07E-23,0.002389805,0.735711378,0.000108861,0.250770116,0.000688158,0.005984518
0.608765616,0.999074191,-4.57E-07,0.948998486,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.82839E+14,0.453307551,2964179.026,1.07E-23,0.002390152,0.735730733,0.000108822,0.250751654,0.000688151,0.005984543
0.609748068,0.99907093,-5.67E-07,0.949344592,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.80706E+14,0.449113636,2956692.185,1.07E-23,0.002390501,0.735749829,0.000108785,0.250732954,0.000688146,0.005984581
0.610730521,0.999067631,-6.73E-07,0.949688991,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.78598E+14,0.444960561,2949213.981,1.07E-23,0.002390854,0.73576866,0.000108748,0.250714002,0.000688143,0.005984633
0.611712973,0.999064296,-7.76E-07,0.950031694,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.76517E+14,0.4408479,2941744.145,1.07E-23,0.00239121,0.735787221,0.000108713,0.250694787,0.000688142,0.005984698
0.612695425,0.999060927,-8.74E-07,0.95037271,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.7446E+14,0.436775231,2934282.403,1.07E-23,0.002391568,0.735805508,0.000108678,0.250675295,0.000688144,0.005984778
0.613677878,0.999057527,-9.69E-07,0.95071205,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.72427E+14,0.43274214,2926828.479,1.07E-23,0.002391927,0.735823516,0.000108644,0.250655514,0.000688148,0.005984871
0.61466033,0.999054099,-1.06E-06,0.951049724,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.7042E+14,0.428748218,2919382.089,1.07E-23,0.002392288,0.735841239,0.000108611,0.250635431,0.000688155,0.005984979
0.615642783,0.999050644,-1.15E-06,0.951385742,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.68436E+14,0.42479306,2911942.947,1.07E-23,0.00239265,0.735858673,0.000108578,0.250615032,0.000688165,0.005985101
0.616625235,0.999047165,-1.23E-06,0.951720114,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.66476E+14,0.42087627,2904510.763,1.07E-23,0.002393013,0.735875812,0.000108547,0.250594303,0.000688177,0.005985239
0.617607688,0.999043665,-1.31E-06,0.952052849,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.64539E+14,0.416997454,2897085.241,1.07E-23,0.002393375,0.735892653,0.000108516,0.250573232,0.000688192,0.005985391
0.61859014,0.999040146,-1.38E-06,0.952383957,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.62625E+14,0.413156227,2889666.081,1.07E-23,0.002393737,0.735909189,0.000108487,0.250551803,0.00068821,0.005985558
0.619572593,0.99903661,-1.46E-06,0.952713447,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.60735E+14,0.409352208,2882252.98,1.07E-23,0.002394098,0.735925415,0.000108458,0.250530004,0.000688232,0.005985741
0.620555045,0.99903306,-1.52E-06,0.953041327,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.58866E+14,0.405585019,2874845.627,1.07E-23,0.002394458,0.735941328,0.000108431,0.250507819,0.000688256,0.00598594
0.621537497,0.999029498,-1.59E-06,0.953367607,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.5702E+14,0.40185429,2867443.711,1.07E-23,0.002394815,0.735956922,0.000108404,0.250485234,0.000688283,0.005986154
0.62251995,0.999025927,-1.65E-06,0.953692294,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.55196E+14,0.398159655,2860046.912,1.07E-23,0.00239517,0.735972192,0.000108378,0.250462235,0.000688314,0.005986384
0.623502402,0.999022349,-1.70E-06,0.954015399,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.53393E+14,0.394500754,2852654.909,1.07E-23,0.002395522,0.735987132,0.000108353,0.250438806,0.000688348,0.005986631
0.624484855,0.999018766,-1.75E-06,0.954336928,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.51612E+14,0.390877232,2845267.374,1.07E-23,0.002395871,0.736001739,0.000108328,0.250414933,0.000688385,0.005986894
0.625467307,0.999015181,-1.80E-06,0.954656891,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.49852E+14,0.387288737,2837883.977,1.07E-23,0.002396215,0.736016007,0.000108305,0.2503906,0.000688426,0.005987173
0.62644976,0.999011597,-1.84E-06,0.954975294,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.48112E+14,0.383734924,2830504.381,1.07E-23,0.002396554,0.736029931,0.000108283,0.250365791,0.000688471,0.00598747
0.627432212,0.999008014,-1.88E-06,0.955292146,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.46394E+14,0.380215452,2823128.246,1.07E-23,0.002396887,0.736043506,0.000108261,0.250340492,0.000688519,0.005987784
0.628414665,0.999004437,-1.92E-06,0.955607454,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.44695E+14,0.376729984,2815755.227,1.07E-23,0.002397215,0.736056728,0.00010824,0.250314685,0.000688572,0.005988115
0.629397117,0.999000867,-1.95E-06,0.955921227,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.43016E+14,0.373278188,2808384.973,1.07E-23,0.002397536,0.736069591,0.00010822,0.250288356,0.000688628,0.005988463
0.63037957,0.998997307,-1.98E-06,0.95623347,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.41357E+14,0.369859738,2801017.132,1.07E-23,0.002397849,0.73608209,0.000108201,0.250261487,0.000688688,0.00598883
0.631362022,0.998993759,-2.01E-06,0.956544192,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.39718E+14,0.366474311,2793651.344,1.07E-23,0.002398154,0.736094221,0.000108183,0.250234063,0.000688753,0.005989214
0.632344474,0.998990225,-2.03E-06,0.956853399,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.38098E+14,0.363121589,2786287.247,1.07E-23,0.00239845,0.736105978,0.000108166,0.250206067,0.000688822,0.005989616
0.633326927,0.998986708,-2.05E-06,0.957161099,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.68E-08,1.36496E+14,0.359801257,2778924.473,1.07E-23,0.002398737,0.736117357,0.000108149,0.250177481,0.000688895,0.005990037
